timestamp;time_ms;data_used;response_bytes
2026-02-10T11:08:32.560Z;1131;Amaj7,B7|E7,C#m7|G#m,G7#9|Cmaj7,Fmaj7|Bb7,Am7|B7#5#9,Em11|Dm11,Cm11|Bbmaj7#11,E7alt|Amaj7|Bm7|E7|Amaj7|G7|Amaj7|Amaj7|B7|John Coltrane|194;2764
2026-02-10T11:08:34.093Z;1103;Gbm6,Db6|Bbm7,F7|Bb7,Ebm7|Ab7,Gbmaj7|Gm7b5,Cmaj7#11|Ab7alt,Dbmaj7|Dbmaj7,Dbmaj7|D07|Fm7|Bb7|Am7b5,D7b9|Am7b5|D7b13,Gm7|C7,Fm7|Bb7|Ebmaj7,Cm7|John Coltrane|137;3064
2026-02-10T11:08:35.611Z;1101;Cm11|Cm11|Ebmaj7|Abmaj7|Abmaj7|Bb9|Cm7|Cm7|Gm|Am7b5,D7b13|Gm7|Eb7|D7|Bbm7|Eb7#11|Bm7|John Coltrane|230;2584
2026-02-10T11:08:37.143Z;1132;C|D7,Dm7|Dm7|G7,C|Caug|C6|F#m7b5|B7|Gm6,Cm7|Cm,Cm|A7b9,D7b9|Gm|Em7b5,E7b9|Fmaj7,E13b9|D,E|Cmaj7#5,F9sus,F9sus,F9sus|John Coltrane|209;2580
2026-02-10T11:08:38.628Z;1086;C#m7b5|F#7b9|Bm7|E7|Eb7|Ab7|G7sus|A7sus|John Coltrane|137;1668
2026-02-10T11:08:40.164Z;1117;Cmaj7,Cmaj7,F7#11,Em7|A7,Dmaj7,G7,Cmaj7|Ab7,G7,Em7,Cmaj7#11|Bmaj7,Dm7,G7,C6|C6,Gm7|Cm7,Bbm6|G7|C6|C6|Dm7|G7|Gm7|C7|C7|Fmaj7|Bb7|John Coltrane|137;3668
2026-02-10T11:08:41.638Z;1056;Gm7b5|C7b9|Fmaj7|E7|Bbm7|Eb7|Abmaj7|G7#5|John Coltrane|260;1240
2026-02-10T11:08:43.170Z;1115;Bbmaj7|D7#9,Cm7|F7|Bb|Db07|Cm7|F7,Bb6|Gb7|F7|Bbmaj7,Am7|D7|G7#9|Cm7|F7|Bb6|F7#5,Bb6|Fm7|Fm7|B13|Dmaj7,Dm7|C7,C6|Caug,C6|Bbm7|Eb7,Ab6|John Coltrane|197;3912
2026-02-10T11:08:45.089Z;1105;Fmaj7|Fmaj7|Ebmaj7|Dmaj7|Gmaj7|Gbm7|Fmaj7|F6|F7|Bbmaj7|B07|Fmaj7|Fmaj7|Bb7#11|B7#5|B7#5,B7#5|B7#5|B7#5|B7#5|B7#5,B7#5|B7#5|B7#5,B7#5|John Coltrane|292;3056
2026-02-10T11:08:46.621Z;1117;C6,Cmaj7|Cmaj7,Dm7|G7|C|C7|Bbmaj7|Bbmaj7|D|Fmaj7,Gm7|C7,Am7|D7,Dm7|G7,C7|Am7,Dm7|G7,Gm7,A7b9,Em7b5|A7b9,Dm|G7,Gm7|John Coltrane|114;3620
2026-02-10T11:08:48.175Z;1153;Am6|Am|Bm7b5|E7b9|E7,Fmaj7|Fmaj7,Fmaj7|Amb6,Am|Am7|D7b9|G7|Cmaj7|Fm6|G#0|Am9,Abmaj7|Abmaj7|Abm7,Db7|Gbmaj7|Gm7|B7b13|E7sus|E7|Am|Bm9|Bm9|Bm9|Bm9,Bbmaj9#11|Bbmaj9#11,Bbmaj9#11|Bbmaj9#11,Bbmaj9#11|Bbmaj9#11|Bbmaj9#11|John Coltrane|133;5800
2026-02-10T11:08:49.734Z;1139;Cmaj7,Ebmaj7|Gm7,Abm|Bmaj7|G13,Gb13|Bmaj7,Fm7|Ebmaj7,D|Am7|Bm7|E7|Am7|Bm7b5,E7b13|Am|Bm7b5|E7b9|D|D|Bbmaj7,Bbmaj7|Em7|John Coltrane|137;3668
2026-02-10T11:08:51.332Z;1169;Eb|Eb7|Ab6|Gm7|C7|Fm7|Bb7|Ebmaj7|Abmaj7|Bbm7|Eb7|Ab6|Am7|D7|Gm7|Em7b5|Ab07|Abmaj7|F7|Bbm7|Eb7|Eb7|Bbm7|Eb7|F6|C7|F6|D7,Gm7|Eb7|D7|Gm7|C7sus|Bb07|Am7|E7b9|Am7|John Coltrane|218;4884
2026-02-10T11:08:53.678Z;1141;Bbmaj7|Ebmaj7|Ab7#11|G9|C13|B13|Bb13,Eb13|Eb13,Abmaj7|F7,Bb6|C7,Fmaj7,Bbmaj7|Bm7,E7,A,Bm7|E7,Am7|D7,Gm7|Bbm7,A7,D7|D7|D7b9,Gm7|Em7|Fmaj7|Em7|Am7|D7|G6|Cmaj7,Cmaj7|Gmaj7,Cmaj7|John Coltrane|141;4900
2026-02-10T11:08:55.191Z;1110;Am7|Bm7b5|E7b9|Am7|D7|A7|Dm7|Ab7#11|Cmaj7|Cmaj7|A7b9|Dm7|John Coltrane|201;1760
2026-02-10T11:08:56.706Z;1115;Gm7,C7|F6,D7|Gm7,C7|F6,Cm7|F7,Bbmaj7|Gm7,C7sus|F6,Ab7|Gm7|John Coltrane|279;1404
2026-02-10T11:08:58.251Z;1143;Cmaj7#11|Cmaj7#11|Cmaj7#11,Cmaj7#11|Cmaj7|G7|Dm7|Dm7|G7|Cmaj7|Bbmaj7|Db7|John Coltrane|297;1416
2026-02-10T11:09:00.248Z;1167;Fm7|Em7,Am7|D7|Gm7,Fm7|Gb6,Ebm7|D9#11,Dbmaj7|Dbmaj7|Dbmaj7|Dbmaj7,C7#5|Abm7|Abm7,Db7|D7,Db7|D7|Db7|Gbmaj7|Gbm|Amaj7|Amaj7,Dmaj7|Amaj7|Cmaj7|Fmaj7|E7#9|Amaj7|Amaj7|John Coltrane|293;3636
2026-02-10T11:09:01.886Z;1188;Fm7|Cm7b5|F7b9|Bbmaj7|Bbm7|F7|Bbm6|Fm|Bbm6|F7b9|Bbm7|Eb7|Fm7|Gm7|C7|Abmaj7|Ebm7|Fm7,Bb7|A7|Ab7,Ab6|John Coltrane|143;3888
2026-02-10T11:09:03.447Z;1138;Am|Am|Am7|D7sus|D7|Dm7|G7|C|C|Fm|C|D|A|Bmaj7|F#7|Bbmaj7|John Coltrane|198;2280
2026-02-10T11:09:04.998Z;1138;F|Bb,F|B9b5|Dm7,G7|Gm7|C7,Fmaj7|B7#11|Bbmaj7|Em7,Am7|B7|B7|B7|B7,Em7|Am7|Am7,Em7|C7,B7|John Coltrane|164;2672
2026-02-10T11:09:06.534Z;1111;Am7|D7|G6|Am7|D7|Gmaj7|E7|Am7|John Coltrane|245;1268
2026-02-10T11:09:08.116Z;1179;Bb7|Ebmaj9|D9|Gm7|Em7,A7|Dmaj7|F7|Em7b5|A7,Dmaj7|Abm7,Db7|C7sus|Fmaj7,Gm7|C7|F6,F6|John Coltrane|233;2216
2026-02-10T11:09:09.672Z;1141;Bb6,Gm7|Eb6,Bb07|F7sus,Bb|Bbaug,Cm7|F7,Bbmaj7|Ebmaj7,Ebmaj7|Abm7b5,Db7#9|Gbmaj7,F7b9#5|Bb7|Eb6|Eb6|Eb6,Gm7|C7|Cm7|F7,Bb6|Em7b5,A7b9|John Coltrane|185;2856
2026-02-10T11:09:11.194Z;1115;Ebmaj7,C7|Fm7,Bb7|Ebmaj7,Ab7#11|Gm7|C7|Fm7|Bb9,Cm7b5|F7|Fmaj7|Am7|Ab07|Gm7,Gm7|C7|F6|F7,Bbm7|Eb7,F7|John Coltrane|94;3116
2026-02-10T11:09:12.808Z;1186;F6,D7b9|Am7b5|D7b9,Gm7|C7|F6,F6|Eb6|Dm7,A7|Dm|Dm7,G7|C6,Eb7|Abmaj7,G7#5#9|C6,C6|E7,A7|Dm7,G7|Em7|A7|Dm7,G7|Em7,C#m7b5|C#m7b5,F#7b9|Bm,Bm|Bm,Bm,Am7,Dm7|G7,C|Eb7,Gb7#11|F7,D7|John Coltrane|211;3992
2026-02-10T11:09:14.344Z;1132;Fmaj7,F7,Bb7|B07,F6|Bbmaj7,Bbm7|Eb7,Fmaj7|Em7b5,A7b9|Dm7,Dm6|Gm7,Db7|Fmaj7,F#07|Gm7|C7|Fmaj7|Dm7|Gm7|C7|Fmaj7|Bbm7|Gm6,D7b13|Gm7,D7b9|Bbmaj7,Cm7|Cm7,D7b9|Gm,D7b9|D7b9,Gm|Gm,A7#9|Ab7|John Coltrane|121;5288
2026-02-10T11:09:15.923Z;1146;Ebmaj7|Ebmaj7|Cm7|F7|Bb7,Bbm7|Eb7|Eb|Eb7,Abmaj7|D69|C69|D69|C69|Ab7#11|Gmaj7|Gmaj7|Em7|John Coltrane|113;3284
2026-02-10T11:09:17.455Z;1132;Em,Em|Em,F7#11|F7#11,Em|F7#11,F7#11|Em|Em|A7,G#7|A7,C#m7|G#m,C#m7|C#m7,F#7b9|Bm,Amaj7,Amaj7,Amaj7|Fmaj7#5|Emaj7,C#7|D#m7,G#7,G13|John Coltrane|249;2408
2026-02-10T11:09:18.967Z;1112;Dbmaj7|Abm7|Db7|Gbmaj7|Ebm7b5|A7|Ab7|Db6|Gm7|Eb7|D7b9|Gm|Gm7|Gm7|C9|Cm7|John Coltrane|150;3224
2026-02-10T11:09:20.575Z;1193;Fm7,Bb7|Ebmaj7,C7,Fm7,Bb7,Fm7,Bb7|Gm7,C7#9|Fm7,Bb7,Ebmaj7,F#m7|B7,Bb7b13|Ebm6,Gm,C7,Fmaj7|Fm7,Gm7|Fm7,Bb7|Db7|Gm7b5,C7#5|Fm7,Fm7|C7#9,Fm7|C7#9,C7#9|Fm7,Fm7|Bb7,Fm7|John Coltrane|228;2564
2026-02-10T11:09:22.183Z;1223;Cm6|Ab7|G7|Cm|Cm|Dm7b5|G7b9|Cm|Cm7|Cm7|Am7b5|D7|G7b9|Cm7|F7|Cm7|Cm7|Db7#11|Eb7|Ab7|G7b13|Cm7|F7|Fm7|Dm7,Dm7|Dm7,Db07|F7,Bb7,B07,F7#9|Bb7,A7|D07,Dmaj7|F#m7,Fm7|Bb7,A7b9|A7b9|John Coltrane|109;6140
2026-02-10T11:09:23.734Z;1134;Bb7,Ebmaj7|C7b9,Cm7|Cm7|F7|Eb07,Dm7|Ebmaj7,Ab7|Dm7,C#07|Bb6,Cm7,F7,Bb6|Fmaj7|Bb6|Bbm6|Fmaj7|Dm7|G7|C7sus|F6|John Coltrane|131;3324
2026-02-10T11:09:25.288Z;1154;Fmaj7|G7#11|Gm7|C7|Cm7|F7|Cm7|F7|F6,Gb7|Cm7,F7|Bbmaj7,Gm7|C7,F6|John Coltrane|260;1876
2026-02-10T11:09:26.812Z;1107;B07,Am7|D7,Gm7|C7,Gm7|A07,Bbm7|Eb7,A7#5|Bb7#11,Gm7|Am7,Ab7|John Coltrane|136;1824
2026-02-10T11:09:28.422Z;1198;Fm9|Fmaj9|Fm9|Fmaj9|Fm9|Bb13|Db7#11|C7b9|Am7|D7,Gm7|Eb7#11|D7|Db7|Cm7|F7|F7|F|Bb7|A7,D7|Gm7,C7,F7,Bb|C7|C7,F6|Dm7,Gm7|C7,Am7|John Coltrane|163;4216
2026-02-10T11:09:30.018Z;1190;Em9|Em9|Bbm9|Bbm9|Am9|D7|G6,Bm7|Bb07,Am7,D7,G|Gmaj7,G6|Am7,D7|Gmaj7,Gmaj7|Cmaj7,F7|John Coltrane|242;2008
2026-02-10T11:09:31.938Z;1107;Ebmaj7|Eb7|Gm7|Gb7|Fm7|Bb7#5|Ebmaj7|Ab7#11|Dm|Bb7|A7|Dm|A7|F#m7|Fm7|Dm7b5|John Coltrane|208;2156
2026-02-10T11:09:33.573Z;1220;F7|Bbmaj7,Bbmaj7|F,D7|G7|C7|F6|F6,Cm7|F7,Eb7|Dm7|A7|Dm7|A7b9|Dm7|Dm7|Gm7|Bb7|A7|Dmaj7|Am7b5|D7b9|Gm6|Gm6|Gm6|D7b9|Gm6|Gm6,Gm6|F7|Bb6|Fm7|Bb7b9|Cm7b5|F7|Bbmaj7|G7|Cm7|F7|Bb6|G7|Cm7|F7|F7,Bb|Ab7|John Coltrane|118;8128
2026-02-10T11:09:35.078Z;1091;Bbm7,Bb7|Ebm7,Ab7|Dbmaj7|Dmaj7|Ab7|Dbmaj7,Gb7|Fm7|Gbmaj7#11,Fm7|Abmaj7,F7b9|Gm7b5,C7b9|Fm7,Bb7|Bbm7,Eb7,Abmaj7,Cm7|F7,F7|Bbm7,Eb7#9|Abmaj7,Gm7|Fm7,Gb13|D7#9|D7#9|F7b9|Bbmaj7|Gmaj7|Gmaj7,F#m7|Em7,Em7|A7,Em7|John Coltrane|165;5128
2026-02-10T11:09:36.644Z;1151;D7|G7|C7,F6|Bb7|B7|Fm7|Bb7,G7|Ab7|Gm7|C7|Db7,Gb7|F6|C7|Fmaj7|Am7b5,Fm|C|G7b9sus|F07|Em7|A7|Dm7|G7|C6,Dm7|G7,C6|Gm7|C7|John Coltrane|171;4296
2026-02-10T11:09:38.204Z;1149;Gm6|Gm|Gm|Ebmaj7,E07|Bb07|Am7b5,D7b9|Gm|Am7b5|D7b13|Gm|Em7b5|D7b13|Gm7|F#m7|Bm7|Bb7|Cm7|Cm7|Dm7b5|Dbmaj7|Cm7|Dbmaj7|Cm7|Am7b5|Gbmaj7|Dbm7|Gb7|Cmaj7|Bm7|Bb7|Amaj7|F#m7|John Coltrane|278;4060
2026-02-10T11:09:40.562Z;1169;Gm7,C7|Bm7b5,E7b9|Am,Am7|D7b9,G7|Am7,F#m7b5|B7b9|Em7b5,A7b9|Dm7b5,Bm7b5|E7b9,Am7|Bm7b5,E13|Am,Am|Am,E7|Am7,Bm7b5|E7b9|John Coltrane|92;3156
2026-02-10T11:09:42.130Z;1148;F|F|Bbm7|Eb7|Am|Am|Am|Am|Am|Bm7b5|E7b9|Am7,Bm7,E7,Amaj7|D7#11|John Coltrane|235;1988
2026-02-10T11:09:43.713Z;1166;Fm7|Bb7|Ebmaj7|E07|Fm7|Bb7|Gm7|C7|Fm7,Bb7|Ebmaj7,Fm7|Bb7|John Coltrane|163;1960
2026-02-10T11:09:45.219Z;1094;Bbm7|Ebmaj7|Bbm7|Ab7|John Coltrane|275;688
2026-02-10T11:09:46.757Z;1125;Fm,Fm|Fm,Fm7|Bb7|Fm7|E7,Bbm7|Eb7b9,Abmaj7|Dm7|Bm7b5|Bbm7,Eb7|Ebmaj7|C7b9|Fm|Fm7|Bb7sus|Eb6|Bb7|Eb6|Fm7|Am7,Fm11|Eb69|D7#9,G7#5|C7#9|Fm6|John Coltrane|94;4496
2026-02-10T11:09:48.284Z;1128;F6|E7b9|A7|Dm7|Gm7,C7|Am7,Bm7b5|E7,A|E7|Bbmaj7|Bbmaj7|Bb|G7|Cm7|F7|Bb6|F7|F|C7|Fmaj7|Dm7|John Coltrane|178;3292
2026-02-10T11:09:49.810Z;1121;C7|F7|Bb7|Ebmaj7|Cm7|Fm7|Bb7|Eb6|C7|Fmaj7|Bb7|Em7|Fmaj7|Em7|Eb07|Dm7|John Coltrane|107;2648
2026-02-10T11:09:51.556Z;1339;Eb7#9|Abm7|Gbm7|Ebm7|Ebm7|Am7|F#m|D9#11|G#7|C#7#5|F#m,G#m7b5|C#7,F#m|G#m7b5|C#7|John Coltrane|101;2960
2026-02-10T11:09:53.151Z;1157;F|Fmaj7,Dm7|Bm7|E7|Amaj7|C7,Gm7|C7|Bbm7|Dmaj7|Em7|Dmaj7|Dmaj7|Dmaj7|Dmaj7|Dmaj7|F,F|John Coltrane|102;3168
2026-02-10T11:09:54.751Z;1200;Em7|Em7|Em7|A|Em7|Gm7|Gm7|Bbmaj7|Bbmaj7|Bbmaj7|Bm7b5|E7b9|Am6,F#m7b5|B7b9|Am|Am|Bm7b5|E7b9|Cmaj7|F7|Em7|Am|Bm7b5|E7b13|Am7|Dm7|Am7|D7|Dm7|G7|John Coltrane|257;4352
2026-02-10T11:09:56.336Z;1153;Eb,A13#11|Ab7|Eb7,Bbm7|Eb7,Bbm7|Eb7,Gm7|D7b9,Gmaj7|Bbm7|Eb7|Bb7|F7|Bb6|C7#11|F7#5|Bbmaj7|Db07|D7#5|Gm7|C7|F7|Bb6|Bb6|D7|G7b9|Cm7b5|John Coltrane|237;3032
2026-02-10T11:09:57.981Z;1143;Fmaj7|D7|Gm7|C7|Gm7|C7|Am7|D7|John Coltrane|251;1316
2026-02-10T11:09:59.595Z;1175;Fmaj7,Fmaj7|Bbm7|Eb7|Abmaj7,A07|Bb6,B07|F,F|Faug,F6|Fmaj7|Gm7,F|Dbm7,Fmaj7|Fmaj7,Em7b5|A7b9|Dm7,A7b13|Dm7,Dm6|Dm6,A7b9|Dm,Em7b5|Gm7,Gm7|Gm7,Eb7|D7,Am7b5|D7,Gm6|Gm6,Gm6|Eb7,Am7b5|D7#9,Gm7|Abmaj7,Bb7|John Coltrane|247;4104
2026-02-10T11:10:01.163Z;1160;C|Am|Am|Am|Bm7b5,E7|Am7,E7|A7|D7|Em6|Bm7b5,E7b9|Am6|F#m7b5,B7b9|Em6|Am,Am7|Fm7|Bb7,Am7|John Coltrane|191;3172
2026-02-10T11:10:02.699Z;1129;Dm7|Bbmaj7|Abmaj7|Am7|D7|G7|Dm|Dm|Fm7|Fm7,Gb6|Ab7|Ab7,Ab7|Ab7,Ab7|Dbmaj7,Abmaj7|Bbm7|Eb7|John Coltrane|263;2208
2026-02-10T11:10:04.276Z;1146;Gsus,Eb|Eb,Eb|Eb,Cm7|Cm7,Cm7|Ebm7,Ab7,Ab7,G7b13|Cm6,Cm6,Am7b5,D7b9|Gm7,C7#9,F6,Em7b5|Fm6,Fm6|Cm7b5,F7b9|Bbm7|Dbm6|Cm7|F7|Bbm7|Eb7,Gm7b5,C7b9,Fm7|John Coltrane|150;3376
2026-02-10T11:10:05.886Z;1194;Eb,C7|Fm7,Bb7|Ebmaj7|Fm7|Bb6,Cm7|F7,Bb6|Am7,Dm7|G7|C7,F7|F7#5,Cm7|Dm7,Db7|Cm7,F7|John Coltrane|203;1904
2026-02-10T11:10:07.414Z;1103;Fmaj7|Eb7|Am7|Ab07,Gm7|Gm7,C7|Fmaj7,G9|Db7|C7|Fmaj7|Bm7b5|E7b9|A7|Ab7|Dbmaj7|Dbmaj7|Bb7,F7|John Coltrane|300;2348
2026-02-10T11:10:08.988Z;1154;Bbmaj7|G7|Eb7|Ab7#11,Bbmaj7|Cm7b5,F7|Bb6,Cm7|F7,Bb6|Bb6,Gb07|Fmaj7,Fm7|Gbmaj7,C7|F6,Am7|D7|G7,C7|Fmaj7|Cm7,F7|E7,Am7|John Coltrane|168;3212
2026-02-10T11:10:10.618Z;1200;C6|Gm7,C7|F6|F#07,Cmaj7|C#07|Dm7|G7|C6,C6,Ab7|Cmaj7|C6|Fm7|Ab7|C|C|F,Dm7|Dm7b5,Cmaj7|Dm|Bm7b5|Bb7|Ebmaj7|Cm7|Bbm7|Cm7|Abmaj7|Am7|D7|Gm7|A7b9|Dm6|Em7b5|A7b9|Dm|John Coltrane|286;4012
2026-02-10T11:10:12.208Z;1188;Eb6|Bb7#9|Eb69|Bb7#9|Ebmaj7|Ebmaj7|Ab7|Ebmaj7|D9|Db9|Cm7|Abm7|Ab7|Gm7|C7|F7|Fm6,C7#9|Fm6,Gm7b5|C7b9|F7b9|Bb7,Fm7|Dm7b5,G7|C6|Db07,Dm7|Fm7|Bb7|Db7|C7|Fmaj7|Dm7|G7|Gm7|John Coltrane|119;6048
2026-02-10T11:10:13.801Z;1176;C6,Fmaj7|Fmaj7,Fmaj7|Am7,D7|G7,Em7|Ebm7,Ab7|Dbmaj7,F7|Em7,A7b9|Dm7,G7,C7|Am7,Dm7|G9,E7|Am7,F#m7b5|B7b9,Em7|Em7,Am|E7,Fmaj7|Fmaj7,E7#9,E7#9,E7#9|Bbm7|Gb13|Bbm7,Gm7b5|Gbmaj7,C7#5#9|F7#5|Bbm|Abm|Bbm|Ab7sus|Ab7sus|Ab7sus|D7b9|Gm7|Gm7|Em7b5|Ab7b9,Dbmaj7|John Coltrane|217;5392
2026-02-10T11:10:15.763Z;1125;Bbmaj7|Amaj7|Amaj7|Dmaj7#11|C#m7|F#7|Bmaj7|D7|Fm7|Bb7|Ebm7|Ab7|Dbmaj7|Cm7|D7b9|Gm7,Em7b5|A7b9|Dm7b5|G7b13|Cm11|Abmaj7|F7|Db7|Cm7,Dm7b5|John Coltrane|246;3276
2026-02-10T11:10:17.347Z;1168;Cm7|Cm7,Fm7|G7b9|Fm7,Bb7|Ebmaj7|Abmaj9|Gbmaj7|Dbm7|Gb7|Cmaj7|Am7|Fmaj7|E7#9|Dm7|John Coltrane|300;2232
2026-02-10T11:10:18.876Z;1130;Ebmaj7,Ebmaj7|Gm7,Am7b5|Bbm7,C7b13|Fm7|Bbm7,Eb7|Eb7,Abmaj7|Abmaj7,Bbm7|Eb7,Bbm7|Abm7|Db7|John Coltrane|192;2008
2026-02-10T11:10:20.329Z;1038;Cm,Dm7b5|G7b13,Cm7|Db7,Cm7|Cm7,Cm7|Cm,Ab7,Dm7b5,G7b9|G7b9,Abmaj7|Abmaj7,Dbmaj7#11|Cm7|Fm7|Fm7,Bb7|Am7b5,D7b9|Gm7|C7|Fm7|Dm7b5|John Coltrane|136;3240
2026-02-10T11:10:21.913Z;1172;Bbmaj7|Ebm7|Ab7|Bbmaj7|Bbmaj7|G7|Cm7|F7|John Coltrane|292;1012
2026-02-10T11:10:23.451Z;1115;C|Caug|F|F|Dm7|G7|Cmaj7|Em7b5|G7,G7|C7|A7,D7|Am7|D7,Bm7|E7|A7,A7|Am7,D7sus,D7sus,Gmaj7|John Coltrane|276;2672
2026-02-10T11:10:24.991Z;1127;Fmaj7|Cm7|F7|Bb7|Fmaj7|Ab07|Gm7|C7|Fmaj7,Gm7|C7,C7|Am7,D7|Bm7,E7|Dm7|Dm7|G7|Bbmaj7|Abmaj7|Bb7sus|Ebmaj7|E0|John Coltrane|104;3228
2026-02-10T11:10:26.539Z;1120;Bb6|Dm7|D7#5|Db7|Cm7|Ebm6|Dm7|Dbm7|Bbmaj7|Bbmaj7|A7|Em7|A7|Bmb6|C#m7b5|Cm7b5|F7b13|Bb6|G7|Cm7|F7|Bb7|Ab7|Bb|John Coltrane|228;3068
2026-02-10T11:10:28.153Z;1192;C6|D7|Am7|D7|D7|D7|Gmaj7|Emaj7,Am7|Dm7,A7b13|Dm7b5,Cmaj7|Gb7#11|F7,Em7|Bb7#11|A7,Dm7|Em7b5,A7b9|Dm7,G7|F|F|A7|C7|Cm7|Dm7|G7,Dm7|C7,Gm7|John Coltrane|235;3860
2026-02-10T11:10:29.691Z;1136;Bbm7|Eb7|A7|Ab7|Db6|Db7|Dmaj7,Eb7,Gbmaj7,Gbmaj7|G07|Db6,C7,Fm7|D9#11|Dbm6,D13#11,Dbm6|D13#11,Dbm6|D13#11|Fm6|Gm7b5|C7b9|Abmaj7|Abmaj7|Gm7b5|C7|F6,Dm7|G7|G7sus,C7b9|John Coltrane|259;3492
2026-02-10T11:10:31.240Z;1127;Dm6|Dm6|D7#9|Gm7|Cm7|Eb7|Bb6|Dm7|G7|Cm7|B7|Bm7|E7|Eb7|John Coltrane|132;2888
2026-02-10T11:10:32.766Z;1127;Dm|Em7b5|A7b9|Gm7|C7|Fmaj7|Em7b5|Gmaj7|C7#11|Gmaj7|Ab07|Am7|D7|D7#5|Gmaj7|F7|Gmaj7|D7|G6|Em7|A7|Am7|D7|Em9|Bm9|Bm9|Ebm9|John Coltrane|133;5660
2026-02-10T11:10:34.401Z;1213;Ebmaj7|A7#11|Abm7|Db7|C9|F9|Bb13|F9|Bb13|F9|Bb7|Gm7|Eb7|Ebm7|F7|Bb7|Bb6|Cm9,F13|Bbmaj7#5|Abmaj7#11|Bbmaj7|Bbmaj7,Ab7|Dm7|G7|John Coltrane|264;3724
2026-02-10T11:10:35.994Z;1183;Bb|G7|Cm7|F7,Dm7|C#07|Cm7|F7|Dm7,Ebm7|Ab7#11|Bbmaj7|A7|F#maj7|Bmaj7|Bmaj7|C|Bmaj7|Fm|Fm|Bbm|F7b5#9|Bbm|F7b5#9|Bbm|C7|John Coltrane|270;3604
2026-02-10T11:10:37.519Z;1108;Gm|D7|G7|Cm7|Em7|A7|Dmaj7,G#m7b5|C#7#5#9,F#m11|Bbmaj7,G7|Cm7,Ebm7|Dm7,G7|Cm7,F7|F7#5,F7#5|Bb7,Ebmaj7|Dm7b5,G7b9|Cm7,F7|John Coltrane|193;2564
2026-02-10T11:10:39.442Z;1090;Bbmaj7|Eb7,Bb7|Db7|Cm7,Em7b5|Eb7,Bb7|Ebmaj7,Em7b5|Dbmaj7|D07|Ab|Bb|Ab|Bb,Ab|Ab,Fm7|Bb7,Eb7#5|John Coltrane|218;2260
2026-02-10T11:10:40.921Z;1090;Ebmaj7|Bb7|Eb6|Bm7|Bb07|Am7|D7|G6|G7|Cm7|Fm7|Bb7|Eb6,Eb6|Eb6,Fm7|Bb7|Ebmaj7|John Coltrane|238;2492
2026-02-10T11:10:42.872Z;1157;G6|G6|Em7|A7|B7#5,E7|Am7,Cm6|F7,Bm7|E7|A7#5,D7|E7|Am7,Am7|Ab07,Am7|G69|G69,Dbmaj7|E7|E7|Am7|D7,Bm7|Amaj7,C7|F7,Gmaj7|Gmaj7|Gmaj7,Gmaj7|Gmaj7|D7,Dm7|John Coltrane|296;3800
2026-02-10T11:10:44.416Z;1119;D6|Am7|D7|D7|G|A|Dmaj7|Dmaj7|Dmaj7|Dmaj7|Dmaj7|Bb07,Am7|Am7|D7b9,Gm7|C7|B7b9|Bbm7|Gbmaj7|Bbm7|Gbmaj7|Gbmaj7,F7#9|Bbm7,Gbmaj7|Gm7b5,E07|Bbm7,Gm7b5|John Coltrane|241;3784
2026-02-10T11:10:46.016Z;1150;Cmaj7,Cmaj7|Cmaj7|Gmaj7,Bb07|Am7|Bb07,Cmaj7|Gmaj7,D7|Gmaj7,Eb7|Am7|D7#9|F7b9|Bbmaj7|Am7|D7,D7|F#|G7|G7,G7|John Coltrane|166;2572
2026-02-10T11:10:47.582Z;1150;Bb7|Eb7|Bb7|Bb7|Ebmaj7,Abmaj7#11|Abmaj7#11,Bbmaj7#11|Bbmaj7#11,Ebmaj7#11|D7#9,D7#9|Bbmaj7|Bbmaj7|Bm7|E7b9|Em7|A7|Dmaj7|Bm7,E7|John Coltrane|274;2600
2026-02-10T11:10:50.007Z;1234;Em9|Bm9|Bm9|Bm9|Bbmaj9#11|Bbmaj9#11|Bbmaj9#11|Bbmaj9#11|Bbmaj9#11|Bbmaj9#11|Bbmaj9#11|Bbmaj9#11|Bbmaj9#11|Bbmaj9#11|Bbmaj9#11|Bbmaj9#11|Bbmaj9#11|Bbmaj9#11|Bbmaj9#11|Bbmaj9#11|Bbmaj9#11|Bbmaj9#11|Bbmaj9#11|Bbmaj9#11|Dmaj7|Dmaj7|Ab13b9|Gmaj7|Bbmaj7#11|Bbmaj7|Bbmaj7|Bbmaj7|Bbmaj7|Dmaj7|F7#11|Bb7#9|Eb7#9#11|Bbm7|A7|D6|John Coltrane|107;6868
2026-02-10T11:10:51.972Z;1133;Ebmaj7|Am7b5|D7b9|Gm7|C7|Ab7|Gm7|D7b9|Dm7b5|G7|Cm7|Dbmaj7|Ebm7|Em7|Eb7#11|Eb7#11,D7b9|Cmaj7|Cmaj7,E7#5|Am7|Dm7|Db7#11,Cmaj7|C#07,Dm7b5|Ab9|Gm7,C7|John Coltrane|211;3516
2026-02-10T11:10:53.521Z;1099;E7alt,Ebmaj7|Fmaj7,Am7|Dm7,G7|C7,Gm7|C7,F7|Am7,D7|Gm7,F6|Bb6,C7|Em9,Am9|Cm9,Cm9|F#m9|Bm9|Am7|D7|Gmaj7,F#7|F#7#5|Bmaj7,Fm7b5|Bb7b9|Ebm7,Ab7b9|Em7|Em7,Fmaj7|A7|Dmaj7,Dmaj7|Gmaj7#11|John Coltrane|146;4984
